0.004018424171754666,0.03944817362744865,0.5685106795661462,0.08868032778941766,0.08757367166324323,0.10834022575124672,0.10342849743074277
0.05959525631740197,0.05256074044639264,0.11291162586996548,0.0711256236527481,0.0004716412765789992,0.5615643490150314,0.1417707634218814
0.2465863663106977,0.3859362898763276,0.005519018044617059,0.06429243944646686,0.01825802616941141,0.19470340711288894,0.0847044530395905
0.3205994017554954,0.303629310990996,0.021035467774326765,0.18883695294199798,0.008886982225893373,0.11534565018007327,0.04166623413121718
0.028484794980925085,0.017572898432369543,0.1395559583725289,0.1853707241772254,0.17577204581960273,0.2173543008564072,0.23588927736094126
0.30314623755140774,0.09947033176655092,0.13430868855437636,0.09798393111262621,0.012205201207147848,0.1758096534668661,0.17707595634102472
0.09819702506561405,0.019171608689778526,0.056292100576498645,0.3172684642644709,0.1868207209267185,0.2760687493412683,0.046181331135650976
0.1441923757212738,0.056629699835437745,0.03138840496961448,0.13699682015420353,0.040577451074621344,0.36370899224559805,0.22650625599925106
0.0045135695738957775,0.17970955431951194,0.4183771927158314,0.12165545759656345,0.08195108002628672,0.009002008853584776,0.18479113691432586
0.03580950791106811,0.14513337238940466,0.28391338012765616,0.04990145271123529,0.1132038544642947,0.09811169613444494,0.2739267362618961
0.15779009317512716,0.259122405320739,0.10556594903746275,0.10251513197829808,0.007487252381658069,0.019849649672445048,0.3476695184342699
0.09474671696486082,0.3022937413023035,0.16691064517144166,0.14486398836627995,0.15544143079377673,0.07168142936138543,0.06406204803995179
0.14629904813434502,0.14010655061831623,0.08117879869315138,0.21926039514165913,0.19364450735312289,0.027498671997867853,0.19201202806153744
0.04090143361066329,0.01727278528872404,0.22491424195445484,0.30975721705424214,0.02200910721323128,0.3632619986349603,0.02188321624372413
0.2545581107905772,0.05748601490741792,0.1339586708618569,0.07121596500698921,0.06880774636615791,0.05293228597527433,0.36104120609172646
0.1328727272249206,0.08911125909117566,0.18937964296945653,0.05239027653461588,0.1300318385509038,0.10303917201911503,0.30317508360981243
0.004907708335912044,0.11628468359045471,0.3187858869157035,0.1683527007864412,0.22664835875186953,0.07102809706010596,0.09399256455951317
0.07435445884710216,0.16847636497189258,0.06463826450613734,0.08036384143209464,0.002942821202798259,0.4724234482608773,0.13680080077909768
0.01815977505662053,0.4681841793812407,0.07264603981520913,0.09241105936124112,0.10564593717979563,0.03059060227088531,0.2123624069350076
0.09061462672432231,0.007089650453031333,0.1017967280700434,0.14724436317184036,0.17446039813878209,0.2543178203166295,0.22447641312535113
0.05255230901401492,0.14780420555783297,0.2928952549072934,0.12418430424607435,0.019562619678053995,0.2812731010919624,0.0817282055047679
0.27921184671422783,0.12250024755493613,0.02933999086282361,0.11067572726848973,0.070472574303563,0.3829589215955773,0.004840691700382321
0.011958011237127121,0.055589745890526836,0.21064644106915104,0.34146866051134583,0.2608215392203894,0.07205351415391337,0.04746208791754658
